"restId","tag"
"2511040","川菜"
"2511136","熟食"
"2511268","冰淇淋"
"2511628","上岛咖啡"
"2511697","麻辣烫"
"2512195","燕翅鲍"
"2512852","小龙虾"
"2513185","快餐简餐"
"2513482","比萨"
"2513743","家常菜"
"2513875","酒吧"
"2514010","其他火锅"
"2514304","零食"
"2514340","更多咖啡厅"
"2514667","快餐简餐"
"2514799","西式甜点"
"2514832","新疆/清真"
"2515066","烧烤"
"2515132","面包"
"2515792","粤菜"
"2516416","韩国料理"
"2517505","零食"
"2517868","自助餐"
"2517970","快餐简餐"
"2518003","本帮菜"
"2518399","小吃"
"2518498","云南菜"
"2519419","零食"
"2519947","面馆"
"2521498","川菜"
"2522587","甜品饮品"
"2523478","快餐简餐"
"2524237","韩国料理"
"2524435","馄饨"
"2524633","茶餐厅"
"2524963","家常菜"
"2525557","韩国料理"
"2525755","熟食"
"2526019","快餐/简餐"
"2527474","快餐简餐"
"2527672","零食"
"2529322","面包"
"2529490","星巴克"
"2531035","寿司/简餐"
"2532058","日本料理"
"2532847","粉面馆"
"2533408","新疆/清真"
"2535916","自助餐"
"2536216","星巴克"
"2536285","小吃"
"2536546","零食"
"2537572","小龙虾"
"2537602","迪欧咖啡"
"2537899","面包"
"2538496","本帮江浙菜"
"2538661","面包"
"2539387","甜品饮品"
"2539714","小吃"
"2540770","饮品"
"2541067","东北菜"
"2541760","本帮江浙菜"
"2541823","本帮菜"
"2541856","云南菜"
"2542093","零食"
"2542192","冰淇淋"
"2542321","老北京小吃"
"2543968","家常菜"
"2544301","熟食"
"2544664","烧烤"
"2544730","家常菜"
"2544796","零食"
"2544826","甜品饮品"
"2545456","西式甜点"
"2546215","寿司/简餐"
"2548888","小吃快餐"
"2548921","羊蝎子"
"2549449","新疆/清真"
"2549650","川菜"
"2550175","云南菜"
"2550766","海鲜"
"2550799","家常菜"
"2551129","老北京小吃"
"2551297","本帮菜"
"2551888","烧烤"
"2552614","饮品"
"2553112","面包"
"2553310","火锅"
"2555419","茶餐厅"
"2555716","麻辣烫"
"2556409","快餐/简餐"
"2556445","川菜"
"2556607","山西菜"
"2558458","湘菜"
"2558461","快餐简餐"
"2558494","快餐简餐"
"2558557","快餐简餐"
"2558656","快餐简餐"
"2558692","快餐简餐"
"2558788","本帮菜"
"2558791","快餐简餐"
"2558818","快餐简餐"
"2558920","快餐简餐"
"2559187","快餐简餐"
"2559190","烧烤"
"2559253","快餐简餐"
"2559352","零食"
"2559778","快餐简餐"
"2559844","快餐简餐"
"2559880","快餐简餐"
"2560273","烧烤"
"2560369","老北京小吃"
"2560372","快餐简餐"
"2561296","湘菜"
"2561821","快餐简餐"
"2562220","熟食"
"2562547","快餐简餐"
"2562613","快餐/简餐"
"2563573","烤鸭"
"2563672","茶餐厅"
"2563900","白斩鸡"
"2564596","其他中餐"
"2564662","韩国料理"
"2564824","老北京小吃"
"2565649","韩国料理"
"2565883","零食"
"2565979","生煎"
"2566150","面包"
"2566381","熟食"
"2566444","熟食"
"2566873","家常菜"
"2567104","小吃"
"2567599","烤鸭"
"2567896","西北菜"
"2569153","其他小吃"
"2569450","西式甜点"
"2569609","小吃"
"2569708","家常菜"
"2570665","熟食"
"2571262","包子"
"2572090","快餐简餐"
"2573077","快餐简餐"
"2573176","寿司/简餐"
"2574559","快餐/简餐"
"2575453","生煎"
"2575882","粉面馆"
"2576506","熟食"
"2576542","海鲜"
"2576971","甜品饮品"
"2577073","饺子"
"2577370","快餐/简餐"
"2577697","熟食"
"2578126","东北菜"
"2578492","老北京小吃"
"2579707","家常菜"
"2580235","小吃"
"2581492","面包"
"2581687","自助餐"
"2581948","小吃快餐"
"2583304","本帮菜"
"2583469","快餐简餐"
"2583502","快餐简餐"
"2584132","冰淇淋"
"2584462","本帮菜"
"2585353","川菜"
"2585548","烧烤"
"2585713","老北京小吃"
"2586013","西式甜点"
"2586868","其他西餐"
"2587531","熟食"
"2588851","川菜"
"2588884","燕翅鲍"
"2589151","韩国料理"
"2589838","川菜"
"2590957","西式甜点"
"2591518","烧烤"
"2591620","面包"
"2591686","面包西点"
"2591749","熟食"
"2592577","快餐简餐"
"2592643","麻辣烫"
"2592775","快餐简餐"
"2594029","火锅"
"2594065","零食"
"2594458","小吃"
"2595091","云南菜"
"2595646","新疆/清真"
"2596375","日式烧烤/铁板烧"
"2597923","星巴克"
"2598025","快餐简餐"
"2598586","白斩鸡"
"2599642","西餐"
"2599705","其他火锅"
"2599840","炸酱面"
"2601163","茶馆"
"2601361","小吃"
"2601985","粤菜"
"2602117","家常菜"
"2602153","零食"
"2602216","比萨"
"2603374","香锅"
"2604658","快餐/简餐"
"2605321","熟食"
"2605453","其他小吃"
"2606308","零食"
"2606935","饺子"
"2606971","新疆/清真"
"2607073","炸酱面"
"2607334","自助餐"
"2607925","快餐简餐"
"2609215","饮品"
"2609284","饮品"
"2611786","更多咖啡厅"
"2613142","饺子"
"2613634","川菜"
"2615515","粤菜"
"2616343","酒吧"
"2616901","零食"
"2618554","快餐简餐"
"2618653","家常菜"
"2619016","快餐简餐"
"2619346","川菜"
"2620696","韩国料理"
"2621158","新疆/清真"
"2622214","淮扬菜"
"2622481","火锅"
"2622643","快餐/简餐"
"2622874","新疆/清真"
"2622973","淮扬菜"
"2623042","老北京小吃"
"2623237","东北菜"
"2624128","烧烤"
"2624425","小吃"
"2624494","面包"
"2624623","小吃"
"2624656","零食"
"2625448","小吃"
"2626768","家常菜"
"2627725","烧烤"
"2627794","甜品饮品"
"2628418","其他小吃"
"2628883","涮羊肉"
"2629015","家常菜"
"2630134","家常菜"
"2630266","家常菜"
"2631124","面包西点"
"2632048","快餐/简餐"
"2632480","星巴克"
"2632741","日本料理"
"2633467","东北菜"
"2633566","快餐/简餐"
"2634097","烧烤"
"2634460","面包"
"2634493","韩国料理"
"2634790","熟食"
"2635090","寿司/简餐"
"2635609","烧烤"
"2635645","烧烤"
"2635939","快餐简餐"
"2635942","快餐简餐"
"2636080","更多咖啡厅"
"2636176","面包西点"
"2636206","更多咖啡厅"
"2636572","快餐/简餐"
"2636668","本帮菜"
"2636800","面馆"
"2638417","粉面馆"
"2639245","新疆/清真"
"2642344","快餐简餐"
"2642476","西北菜"
"2642539","快餐/简餐"
"2642869","涮羊肉"
"2643172","香锅"
"2643466","贵州菜"
"2643697","饮品"
"2643994","面馆"
"2644159","快餐简餐"
"2644225","家常菜"
"2644258","涮羊肉"
"2644294","快餐简餐"
"2644456","快餐简餐"
"2644690","本帮菜"
"2645149","比萨"
"2645185","真锅咖啡厅"
"2646139","零食"
"2646205","快餐简餐"
"2647594","快餐/简餐"
"2648119","浙江菜"
"2648647","快餐/简餐"
"2649277","本帮菜"
"2649640","熟食"
"2649934","本帮菜"
"2650819","烧烤"
"2651548","面包"
"2651908","其他火锅"
"2652835","甜品饮品"
"2653498","比萨"
"2653564","比萨"
"2653696","湘菜"
"2653924","比萨"
"2656174","米粉"
"2658253","川菜"
"2660296","其他火锅"
"2661808","快餐简餐"
"2661844","老北京小吃"
"2662243","东北菜"
"2664649","面馆"
"2665147","粤菜"
"2665510","上海菜"
"2666302","老北京小吃"
"2667523","韩国料理"
"2668942","熟食"
"2671711","更多咖啡厅"
"2671777","粤菜"
"2672239","家常菜"
"2672998","火锅"
"2673070","日本料理"
"2673496","上岛咖啡"
"2673661","西式简餐"
"2673823","白斩鸡"
"2675407","云南菜"
"2675869","湘菜"
"2676826","小笼"
"2678710","快餐/简餐"
"2678875","新疆/清真"
"2679766","烧烤"
"2682733","火锅"
"2683363","绍兴菜"
"2687851","其他中餐"
"2688940","面包"
"2689927","西式甜点"
"2691838","家常菜"
"2692240","饮品"
"2694253","茶餐厅"
"2694352","烧烤"
"2695276","小吃"
"2696167","快餐简餐"
"2697124","本帮菜"
"2698444","川菜"
"2698840","快餐简餐"
"2699038","其他中餐"
"2699236","日本料理"
"2700196","面馆"
"2700589","东北菜"
"2700790","家常菜"
"2700820","快餐/简餐"
"2702572","拉美烧烤"
"2702668","快餐简餐"
"2704057","麻辣烫"
"2705083","粉面馆"
"2706628","面包西点"
"2708350","西式甜点"
"2710195","小吃"
"2710294","面包西点"
"2713000","自助餐"
"2713723","粉面馆"
"2714119","快餐/简餐"
"2714188","烧烤"
"2714911","本帮菜"
"2714977","火锅"
"2715769","小笼"
"2717158","其他西餐"
"2718184","快餐简餐"
"2718607","茶馆"
"2718841","冰淇淋"
"2719798","茶餐厅"
"2720389","快餐/简餐"
"2720884","面馆"
"2721052","快餐简餐"
"2721379","烧烤"
"2722930","小吃"
"2723029","零食"
"2724253","烧烤"
"2724613","寿司/简餐"
"2724679","快餐/简餐"
"2724910","粉面馆"
"2726332","面包西点"
"2726527","粤菜"
"2728309","本帮菜"
"2728444","粉面馆"
"2728477","粉面馆"
"2730124","面包"
"2730355","甜品饮品"
"2730517","西式甜点"
"2731246","川菜"
"2731477","日本"
"2731606","烧烤"
"2731804","咖啡厅"
"2732005","韩国料理"
"2732104","火锅"
"2732401","快餐/简餐"
"2734678","香锅"
"2734744","快餐简餐"
"2735866","本帮菜"
"2737714","熟食"
"2738968","新疆/清真"
"2739697","寿司/简餐"
"2740288","面包"
"2740552","烧烤"
"2741146","香锅"
"2741740","西式甜点"
"2743294","台湾菜"
"2743717","小吃快餐"
"2745337","小吃快餐"
"2745700","快餐简餐"
"2746099","零食"
"2746756","小吃"
"2747056","其他西餐"
"2748871","本帮菜"
"2750089","川菜"
"2750320","日本料理"
"2750551","火锅"
"2753617","冰淇淋"
"2753686","粤菜"
"2754445","熟食"
"2754739","香锅"
"2755138","茶餐厅"
"2757679","火锅"
"2758339","粤菜"
"2758504","烧烤"
"2759824","其他小吃"
"2760286","川菜"
"2760349","老北京小吃"
"2760484","麻辣烫"
"2761243","日式烧烤/铁板烧"
"2762071","新疆/清真"
"2763223","北京菜"
"2763913","本帮菜"
"2764873","比萨"
"2765236","自助餐"
"2765995","熟食"
"2766028","酒吧"
"2766325","茶餐厅"
"2766916","锅贴"
"2767708","茶餐厅"
"2768503","烧烤"
"2770087","面包西点"
"2770906","小吃"
"2771206","快餐简餐"
"2771440","粤菜"
"2771668","熟食"
"2771701","快餐/简餐"
"2772364","烧烤"
"2773684","本帮菜"
"2774542","其他小吃"
"2775565","快餐/简餐"
"2776423","粤菜"
"2777413","小吃"
"2781403","其他江浙菜"
"2782132","寿司/简餐"
"2782165","小吃"
"2782228","面馆"
"2784145","茶馆"
"2784211","小吃"
"2784541","小吃"
"2786848","寿司/简餐"
"2787016","本帮菜"
"2787904","更多咖啡厅"
"2787973","西式甜点"
"2788369","快餐/简餐"
"2792131","快餐简餐"
"2794669","茶馆"
"2795662","创意菜"
"2798005","冰淇淋"
"2798269","西北菜"
"2799127","面馆"
"2799853","烧烤"
"2800780","白斩鸡"
"2802694","川菜"
"2808733","自助餐"
"2809756","酒吧"
"2809888","羊蝎子"
"2810314","小吃"
"2810875","锅贴"
"2811898","面包西点"
"2812264","粉面馆"
"2812987","其他火锅"
"2813218","快餐/简餐"
"2813221","涮羊肉"
"2815858","其他火锅"
"2816389","快餐/简餐"
"2818303","浙江菜"
"2819131","零食"
"2819494","湘菜"
"2820250","快餐/简餐"
"2821567","自助餐"
"2822458","面馆"
"2822623","粉面馆"
"2823022","湘菜"
"2823682","西式简餐"
"2824045","火锅"
"2824306","快餐/简餐"
"2824867","意大利菜"
"2824870","粤菜"
"2825365","面包"
"2825761","快餐/简餐"
"2827048","面包西点"
"2828728","本帮菜"
"2830639","西式简餐"
"2831302","其他火锅"
"2831665","粉面馆"
"2833447","粤菜"
"2834473","其他小吃"
"2835427","快餐简餐"
"2838961","包子"
"2840245","馄饨"
"2840308","西式甜点"
"2840674","川菜"
"2841271","快餐/简餐"
"2841628","比萨"
"2841763","快餐简餐"
"2841961","面包西点"
"2843608","湘菜"
"2844436","日本料理"
"2844865","老北京小吃"
"2845459","老北京小吃"
"2845822","快餐/简餐"
"2845855","甜品饮品"
"2847307","日本"
"2848924","零食"
"2849161","零食"
"2849392","星巴克"
"2850376","锅贴"
"2851267","饮品"
"2851399","寿司/简餐"
"2851858","星巴克"
"2852947","其他西餐"
"2853676","上海菜"
"2853805","日式自助"
"2854402","面包西点"
"2855887","茶馆"
"2856877","川菜"
"2857078","麻辣烫"
"2857735","甜品饮品"
"2857834","本帮菜"
"2857900","其他小吃"
"2860672","西式简餐"
"2860771","饮品"
"2863114","零食"
"2865130","意大利菜"
"2866678","川菜"
"2869189","川菜"
"2869615","麻辣烫"
"2869684","Costa Coffee"
"2869945","寿司/简餐"
"2870080","饮品"
"2871892","零食"
"2872747","湘菜"
"2872909","日本料理"
"2873182","香锅"
"2873380","川菜"
"2873869","西式甜点"
"2874730","本帮江浙菜"
"2875126","快餐/简餐"
"2875951","小吃"
"2876116","家常菜"
"2876941","寿司/简餐"
"2877898","快餐简餐"
"2878198","川菜"
"2878888","麻辣烫"
"2879290","粤菜"
"2880964","美食"
"2880997","泰国菜"
"2881561","日本料理"
"2881723","自助餐"
"2883277","川菜"
"2883604","面馆"
"2884861","快餐/简餐"
"2886544","羊蝎子"
"2886607","快餐/简餐"
"2889613","更多咖啡厅"
"2889943","粤菜"
"2892220","快餐/简餐"
"2892646","快餐简餐"
"2892682","其他小吃"
"2892811","本帮菜"
"2893144","小吃"
"2893540","烧烤"
"2893636","比萨"
"2893735","快餐/简餐"
"2896084","快餐简餐"
"2897137","火锅"
"2897959","云南菜"
"2898295","更多咖啡厅"
"2898589","粤菜"
"2898853","韩国料理"
"2899021","烧烤"
"2899087","烤鸭"
"2899612","本帮江浙菜"
"2901199","快餐简餐"
"2901229","比萨"
"2901988","自助餐"
"2902813","烧烤"
"2903209","麻辣烫"
"2903278","熟食"
"2903311","其他火锅"
"2904037","饮品"
"2905294","香锅"
"2907238","快餐简餐"
"2907865","北京菜"
"2908297","羊蝎子"
"2908558","快餐简餐"
"2908594","快餐简餐"
"2909353","粤菜"
"2909809","香锅"
"2910634","锅贴"
"2911198","其他火锅"
"2911921","茶馆"
"2912218","西式甜点"
"2912221","更多咖啡厅"
"2914825","快餐简餐"
"2915419","火锅"
"2915518","甜品饮品"
"2917273","冰淇淋"
"2917534","快餐/简餐"
"2918887","火锅"
"2918890","火锅"
"2919190","小吃"
"2919514","徽菜"
"2919907","其他西餐"
"2920831","烤鸭"
"2921593","快餐简餐"
"2922055","茶餐厅"
"2925517","韩国料理"
"2926150","粉面馆"
"2926381","日本料理"
"2926642","快餐简餐"
"2926741","香锅"
"2926774","寿司/简餐"
"2927302","家常菜"
"2928493","比萨"
"2931163","小吃"
"2932285","快餐简餐"
"2932348","川菜"
"2932582","冰淇淋"
"2932810","家常菜"
"2935255","面包西点"
"2935318","山西菜"
"2935453","西式简餐"
"2935552","面包西点"
"2935879","其他火锅"
"2937499","东北菜"
"2937730","涮羊肉"
"2937862","贵州菜"
"2938852","粉面馆"
"2939806","烧烤"
"2940271","西式简餐"
"2941489","面包"
"2941555","海鲜"
"2941951","本帮江浙菜"
"2943274","老北京小吃"
"2943337","香锅"
"2944000","熟食"
"2944363","云南菜"
"2945089","本帮菜"
"2945809","本帮菜"
"2947825","宁波菜"
"2947858","韩国料理"
"2948389","面馆"
"2949511","素菜"
"2950696","零食"
"2951848","小吃"
"2953501","西式简餐"
"2954227","其他火锅"
"2954359","面包"
"2954623","面馆"
"2955385","烤鸭"
"2955646","本帮菜"
"2955745","包子"
"2956177","老北京小吃"
"2956768","本帮江浙菜"
"2958685","快餐/简餐"
"2958814","冰淇淋"
"2959936","面馆"
"2960167","新疆/清真"
"2960170","家常菜"
"2960956","快餐/简餐"
"2965513","快餐简餐"
"2966206","小龙虾"
"2966767","本帮菜"
"2967070","香锅"
"2967133","浙江菜"
"2967595","比萨"
"2968222","快餐简餐"
"2968387","茶馆"
"2969377","湘菜"
"2972050","创意菜"
"2972311","韩国料理"
"2973037","面包"
"2975251","其他小吃"
"2976766","燕翅鲍"
"2977228","更多咖啡厅"
"2977657","其他中餐"
"2980330","小吃"
"2981650","Costa Coffee"
"2982835","小吃"
"2983003","粥店"
"2983366","小吃"
"2985151","本帮菜"
"2986765","小吃"
"2990887","零食"
"2990920","山西菜"
"2991154","包子"
"2991217","韩国料理"
"2993992","甜品饮品"
"2995381","快餐/简餐"
"2995576","日本料理"
"2996368","其他小吃"
"2996764","熟食"
"2996896","粉面馆"
"2999341","面馆"
"3000361","涮羊肉"
"3001906","酒吧"
"3003328","快餐/简餐"
"3003988","面馆"
"3004189","西式甜点"
"3004291","比萨"
"3005209","烤鸭"
"3009175","粉面馆"
"3009535","其他东南亚菜"
"3009571","东北菜"
"3009700","面馆"
"3014908","其他小吃"
"3015013","面包西点"
"3016630","烧烤"
"3017062","农家菜"
"3017950","涮羊肉"
"3018151","湘菜"
"3019402","川菜"
"3020752","粥店"
"3022471","韩国料理"
"3022732","粤菜"
"3023032","日式烧烤/铁板烧"
"3024451","快餐/简餐"
"3027223","小吃"
"3029371","家常菜"
"3029863","川菜"
"3030355","甜品饮品"
"3031741","老北京小吃"
"3034708","面馆"
"3035569","其他小吃"
"3035602","川菜"
"3036496","小吃"
"3036625","韩国料理"
"3037615","甜品饮品"
"3038050","烧烤"
"3041344","比萨"
"3042004","烤鱼"
"3043162","包子"
"3043225","其他中餐"
"3043492","麻辣烫"
"3044974","甜品饮品"
"3046921","熟食"
"3047977","牛排"
"3051112","熟食"
"3051307","生煎"
"3052894","泰国菜"
"3053617","比萨"
"3054214","面包"
"3056362","其他火锅"
"3056722","东北菜"
"3056791","小吃"
"3057187","甜品饮品"
"3058342","韩国料理"
"3061078","生煎"
"3061636","本帮菜"
"3063157","香锅"
"3066787","烧烤"
"3069661","西北风味"
"3070351","面馆"
"3070780","熟食"
"3073156","本帮菜"
"3073192","川菜"
"3074407","粉面馆"
"3074704","面包西点"
"3075466","面包"
"3079459","小吃"
"3080611","熟食"
"3082363","面包西点"
"3086224","日式烧烤/铁板烧"
"3086293","麻辣烫"
"3086455","西式甜点"
"3089395","烤鱼"
"3089917","日本料理"
"3090115","快餐/简餐"
"3090577","快餐/简餐"
"3093415","麻辣烫"
"3094375","其他江浙菜"
"3096814","意大利菜"
"3097972","熟食"
"3098533","家常菜"
"3099655","牛排"
"3100090","面馆"
"3100285","官府菜"
"3101473","家常菜"
"3102100","燕翅鲍"
"3102364","小吃"
"3102658","小龙虾"
"3103783","快餐简餐"
"3104476","饮品"
"3105103","饮品"
"3105664","寿司/简餐"
"3107017","港台甜品"
"3107248","西式简餐"
"3108373","粉面馆"
"3108931","面包西点"
"3108997","新疆/清真"
"3109165","零食"
"3109891","面包西点"
"3110020","烤鸭"
"3110509","酒吧"
"3113320","西北菜"
"3113746","烤鱼"
"3113980","饮品"
"3115267","更多咖啡厅"
"3115627","粤菜"
"3115762","家常菜"
"3115924","火锅"
"3115993","山西菜"
"3117085","粤菜"
"3118039","面馆"
"3119098","西式简餐"
"3119557","白斩鸡"
"3120049","本帮江浙菜"
"3122854","烧烤"
